CLAVE,CODIGO,ITEM,RESULTADO,DETALLES
29860000307702401016|4270729,29860000307702401016,4270729,CUMPLE,Item: 4270729 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: FORRO POLAR PARA MUJER DE FIBRAS SINTETICAS
29860000307702501013|4270729,29860000307702501013,4270729,CUMPLE,Item: 4270729 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: FORRO POLAR PARA MUJER DE FIBRAS SINTETICAS
29860000307702601010|4270729,29860000307702601010,4270729,CUMPLE,Item: 4270729 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: FORRO POLAR PARA MUJER DE FIBRAS SINTETICAS
29860000306882901011|4018948,29860000306882901011,4018948,CUMPLE,Item: 4018948 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: BODY BOARD
29860000307110801013|5383458,29860000307110801013,5383458,CUMPLE,Item: 5383458 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS CON CINTURON
29860000307313301013|2492189,29860000307313301013,2492189,CUMPLE,Item: 2492189 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: RED PARA TENIS DE MESA AJUSTABLE
29860000307661801014|5035837,29860000307661801014,5035837,INSPECCIÓN,Item: 5035837 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: MOCHILA TEXTIL
29860000307662801015|4788518,29860000307662801015,4788518,INSPECCIÓN,Item: 4788518 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307662901012|4788518,29860000307662901012,4788518,INSPECCIÓN,Item: 4788518 - Tipo: ADHERIBLE - NOM: NOM-015-SCFI-2007 - Criterio:  - Descripción: BALON DE FUTBOL
29860000307663201014|4004217,29860000307663201014,4004217,CUMPLE,Item: 4004217 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: PATINES EN LINEA
29860000307772101014|4548163,29860000307772101014,4548163,INSPECCIÓN,Item: 4548163 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PANTALÓN PARA HOMBRE DE FIBRAS SINTETICAS
29860000307772901010|5086578,29860000307772901010,5086578,CUMPLE,Item: 5086578 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773001018|5086578,29860000307773001018,5086578,CUMPLE,Item: 5086578 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307773101015|5086578,29860000307773101015,5086578,CUMPLE,Item: 5086578 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29860000307774801015|2557561,29860000307774801015,2557561,CUMPLE,Item: 2557561 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: BASTON MONTAÑA SENDERISMO
29860000307774901012|2557561,29860000307774901012,2557561,CUMPLE,Item: 2557561 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: BASTON MONTAÑA SENDERISMO
29860000307775701019|4844719,29860000307775701019,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307775801016|4844719,29860000307775801016,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307775901013|4844719,29860000307775901013,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776001011|4844719,29860000307776001011,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776101018|4844719,29860000307776101018,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776201015|4844719,29860000307776201015,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776301012|4844719,29860000307776301012,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776401019|4844719,29860000307776401019,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776501016|4844719,29860000307776501016,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776601013|4844719,29860000307776601013,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307776701010|4844719,29860000307776701010,4844719,CUMPLE,Item: 4844719 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: COLCHONES INFLABLES
29860000307778701012|4364835,29860000307778701012,4364835,CUMPLE,Item: 4364835 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA SIN MANGAS PARA HOMBRE DE ALGODÓN
29860000307780101019|5153884,29860000307780101019,5153884,CUMPLE,Item: 5153884 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29862500658045501019|4232875,29862500658045501019,4232875,INSPECCIÓN,"Item: 4232875 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: KIT DE BAÑADORES DE FIBRAS SINTETICAS, PARA NIÑA MAS GORRO BOLSA TOALLA Y GOOGLES 5 PIEZAS"
29862500658045501019|4565783,29862500658045501019,4565783,CUMPLE,Item: 4565783 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29862500658045501019|4565783,29862500658045501019,4565783,CUMPLE,Item: 4565783 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29862500658045501019|4565783,29862500658045501019,4565783,CUMPLE,Item: 4565783 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29862500658045501019|4672003,29862500658045501019,4672003,INSPECCIÓN,Item: 4672003 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: GUANTES DE PIEL DE OVEJA  1 PAR
29862500658045501019|4847336,29862500658045501019,4847336,INSPECCIÓN,Item: 4847336 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS 1 PIEZA
29862500658045501019|4847338,29862500658045501019,4847338,INSPECCIÓN,Item: 4847338 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS 1 PIEZA
29862500658045501019|4847338,29862500658045501019,4847338,INSPECCIÓN,Item: 4847338 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS 1 PIEZA
29862500658045501019|4847340,29862500658045501019,4847340,CUMPLE,Item: 4847340 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS 1 PIEZA
29862500658045501019|5054572,29862500658045501019,5054572,SIN DATOS,No se encontró información en el reporte
29862500658045501019|5057031,29862500658045501019,5057031,INSPECCIÓN,Item: 5057031 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS
29862500658045501019|5057031,29862500658045501019,5057031,INSPECCIÓN,Item: 5057031 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA MUJER DE FIBRAS SINTETICAS
29862500658045501019|5330620,29862500658045501019,5330620,CUMPLE,"Item: 5330620 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT DE FIBRAS SINTETICAS, PARA NIÑOS"
29862500658045501019|5398262,29862500658045501019,5398262,INSPECCIÓN,Item: 5398262 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: TRAJE DE BAÑO PARA NIÑA PARTE INFERIOR DE FIBRAS SINTETICAS
29862500658045501019|5398263,29862500658045501019,5398263,INSPECCIÓN,Item: 5398263 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: TRAJE DE BAÑO PARA NIÑA PARTE INFERIOR DE FIBRAS SINTETICAS
29862500658045501019|5404445,29862500658045501019,5404445,CUMPLE,"Item: 5404445 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑDORES PARA MUJERES PARTE INFERIOR, DE FIBRAS SINTETICAS"
29862500658045501019|5416943,29862500658045501019,5416943,CUMPLE,Item: 5416943 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA NIÑO DE FIBRAS SINTETICAS
29862500658045501019|5512553,29862500658045501019,5512553,CUMPLE,Item: 5512553 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: BAÑADOR PARA NIÑO DE FIBRAS SINTETICAS
29862500658045501019|5541681,29862500658045501019,5541681,CUMPLE,Item: 5541681 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ALETAS DE BUCEO
29862500658045501019|5541681,29862500658045501019,5541681,CUMPLE,Item: 5541681 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: ALETAS DE BUCEO
29862500658045501019|5553048,29862500658045501019,5553048,INSPECCIÓN,Item: 5553048 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: BAÑADOR PARA HOMBRE DE FIBRAS SINTETICAS
29862500658045701013|2385644,29862500658045701013,2385644,INSPECCIÓN,Item: 2385644 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CHALECO ACOLCHADO DE FIBRAS SINTETICAS PARA MUJER
29862500658045701013|2387253,29862500658045701013,2387253,INSPECCIÓN,Item: 2387253 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PROTECTORES CERRADOS PARA PONI Y CABALLO
29862500658045701013|2886233,29862500658045701013,2886233,CUMPLE,"Item: 2886233 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT DE FIBRAS SINTETICAS, PARA NIÑOS"
29862500658045701013|2983395,29862500658045701013,2983395,CUMPLE,Item: 2983395 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: MANTILLA SILLA DE QUITACION
29862500658045701013|2988241,29862500658045701013,2988241,INSPECCIÓN,Item: 2988241 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CABESTRO EQUITACION
29862500658045701013|4001369,29862500658045701013,4001369,CUMPLE,Item: 4001369 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: GUANTES DE FIBRAS SINTETICAS
29862500658045701013|4026809,29862500658045701013,4026809,INSPECCIÓN,Item: 4026809 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CAMISETA DE FIBRA SINTETICA PARA HOMBRE
29862500658045701013|4250692,29862500658045701013,4250692,CUMPLE,Item: 4250692 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETINES DE ALGODÓN PAQUETE DE 3 PARES
29862500658045701013|4263695,29862500658045701013,4263695,CUMPLE,Item: 4263695 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETINES DE ALGODÓN PAQUETE DE 3 PARES
29862500658045701013|4263695,29862500658045701013,4263695,CUMPLE,Item: 4263695 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETINES DE ALGODÓN PAQUETE DE 3 PARES
29862500658045701013|4493116,29862500658045701013,4493116,CUMPLE,Item: 4493116 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE  DE ALGODÓN
29862500658045701013|4581317,29862500658045701013,4581317,INSPECCIÓN,Item: 4581317 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES DE 4 RUEDAS
29862500658045701013|4711355,29862500658045701013,4711355,CUMPLE,Item: 4711355 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMPANAS ABIERTAS EQUITACION
29862500658045701013|4794433,29862500658045701013,4794433,INSPECCIÓN,Item: 4794433 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500658045701013|4838451,29862500658045701013,4838451,INSPECCIÓN,Item: 4838451 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES DE 4 RUEDAS
29862500658045701013|4838452,29862500658045701013,4838452,INSPECCIÓN,Item: 4838452 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES
29862500658045701013|4994334,29862500658045701013,4994334,CUMPLE,Item: 4994334 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA NIÑA DE ALGODÓN
29862500658045701013|4994548,29862500658045701013,4994548,INSPECCIÓN,Item: 4994548 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: GUANTES DE FIBRAS SINTETICAS
29862500658045701013|4997194,29862500658045701013,4997194,CUMPLE,Item: 4997194 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISA POLO PARA NIÑAS DE ALGODÓN
29862500658045701013|4997693,29862500658045701013,4997693,CUMPLE,Item: 4997693 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON DE EQUTACION PARA NIÑOS
29862500658045701013|4997694,29862500658045701013,4997694,CUMPLE,Item: 4997694 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON DE EQUTACION PARA NIÑOS
29862500658045701013|5054575,29862500658045701013,5054575,SIN DATOS,No se encontró información en el reporte
29862500658045701013|5054577,29862500658045701013,5054577,SIN DATOS,No se encontró información en el reporte
29862500658045701013|5103358,29862500658045701013,5103358,INSPECCIÓN,Item: 5103358 - Tipo: ADHERIBLE - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: CALCETINES DE ALGODÓN PAQUETE CON 2 PARES
29862500658045701013|5330883,29862500658045701013,5330883,CUMPLE,Item: 5330883 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29862500658045701013|5330883,29862500658045701013,5330883,CUMPLE,Item: 5330883 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29862500658045701013|798194,29862500658045701013,798194,CUMPLE,Item: 798194 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: CINTA DE PROTECCION RAQUETA ADHERENTE
29862500658046601017|5534790,29862500658046601017,5534790,INSPECCIÓN,"Item: 5534790 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658047301017|2509781,29862500658047301017,2509781,INSPECCIÓN,Item: 2509781 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: RED PARA GOLF (TIROS DE APROXIMACION
29862500658047301017|4994171,29862500658047301017,4994171,CUMPLE,Item: 4994171 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALÓN PARA MUJER DE ALGODÓN
29862500658047301017|5256439,29862500658047301017,5256439,CUMPLE,Item: 5256439 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA MUJER DE POLIESTER
29862500658047301017|5330886,29862500658047301017,5330886,CUMPLE,Item: 5330886 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29862500658047301017|5330888,29862500658047301017,5330888,CUMPLE,Item: 5330888 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29862500658047301017|5534787,29862500658047301017,5534787,INSPECCIÓN,"Item: 5534787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658047401014|5534789,29862500658047401014,5534789,INSPECCIÓN,"Item: 5534789 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058101011|5534789,29862500658058101011,5534789,INSPECCIÓN,"Item: 5534789 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058101011|5534790,29862500658058101011,5534790,INSPECCIÓN,"Item: 5534790 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058301015|2886233,29862500658058301015,2886233,CUMPLE,"Item: 2886233 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: SHORT DE FIBRAS SINTETICAS, PARA NIÑOS"
29862500658058301015|38681,29862500658058301015,38681,CUMPLE,Item: 38681 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CORDON DE SUJECION SILBATO
29862500658058301015|4263695,29862500658058301015,4263695,CUMPLE,Item: 4263695 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETINES DE ALGODÓN PAQUETE DE 3 PARES
29862500658058301015|4493116,29862500658058301015,4493116,CUMPLE,Item: 4493116 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA HOMBRE  DE ALGODÓN
29862500658058301015|4794433,29862500658058301015,4794433,INSPECCIÓN,Item: 4794433 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: SHORT PARA MUJER DE FIBRAS SINTETICAS
29862500658058301015|5014817,29862500658058301015,5014817,CUMPLE,Item: 5014817 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CALCETINES DE ALGODON 3 PARES
29862500658058301015|5344191,29862500658058301015,5344191,CUMPLE,Item: 5344191 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: CAMISETA PARA NIÑO DE FIBRAS SINTETICAS
29862500658058301015|5534787,29862500658058301015,5534787,INSPECCIÓN,"Item: 5534787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058301015|5534789,29862500658058301015,5534789,INSPECCIÓN,"Item: 5534789 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058301015|5534790,29862500658058301015,5534790,INSPECCIÓN,"Item: 5534790 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658058301015|798194,29862500658058301015,798194,CUMPLE,Item: 798194 - Tipo: CUMPLE - NOM: NOM-050-SCFI-2004 - Criterio: CUMPLE - Descripción: CINTA DE PROTECCION RAQUETA ADHERENTE
29862500658059401013|2191787,29862500658059401013,2191787,INSPECCIÓN,"Item: 2191787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658059401013|2191787,29862500658059401013,2191787,INSPECCIÓN,"Item: 2191787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658059401013|2191791,29862500658059401013,2191791,INSPECCIÓN,"Item: 2191791 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658059401013|4838453,29862500658059401013,4838453,INSPECCIÓN,Item: 4838453 - Tipo: ADHERIBLE - NOM: NOM-050-SCFI-2004 - Criterio:  - Descripción: PATINES
29862500658059401013|5035313,29862500658059401013,5035313,INSPECCIÓN,Item: 5035313 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: PANTALON PARA MUJER DE ALGODON
29862500658059401013|5534788,29862500658059401013,5534788,INSPECCIÓN,"Item: 5534788 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658059401013|5534789,29862500658059401013,5534789,INSPECCIÓN,"Item: 5534789 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658059901018|2191787,29862500658059901018,2191787,INSPECCIÓN,"Item: 2191787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658059901018|2191787,29862500658059901018,2191787,INSPECCIÓN,"Item: 2191787 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658060001013|5534790,29862500658060001013,5534790,INSPECCIÓN,"Item: 5534790 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO DE DEPORTE PARA HOMBRES O JOVENES, CORTE Y SUELA DE CAUCHO O PLASTICO"
29862500658084201015|2191790,29862500658084201015,2191790,INSPECCIÓN,"Item: 2191790 - Tipo: COSTURA - NOM: NOM-020-SCFI-1997 - Criterio:  - Descripción: CALZADO IMPERMEABLE PARA NIÑOS, NIÑAS O INFANTES QUE CUBRE EL TOBILLO"
29862500658084201015|4923841,29862500658084201015,4923841,INSPECCIÓN,Item: 4923841 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: CAMISETA PARA NIÑOS DE FIBRAS SINTETICAS
29862500658084201015|5344190,29862500658084201015,5344190,CUMPLE,Item: 5344190 - Tipo: CUMPLE - NOM: NOM-004-SE-2021 - Criterio: CUMPLE - Descripción: PANTALON PARA HOMBRE DE FIBRAS SINTETICAS
29862500658084201015|569379,29862500658084201015,569379,INSPECCIÓN,Item: 569379 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio: REVISADO - Descripción: PANTALÓN CORTO PARA CABALLERO DE FIBRAS SINTETICAS
29862500658523301014|5415227,29862500658523301014,5415227,INSPECCIÓN,Item: 5415227 - Tipo: COSTURA - NOM: NOM-004-SE-2021 - Criterio:  - Descripción: TRAJE DE BAÑO PARA BEBE
